run_idx,scenario_name,pv_penetration,ambient_delta_c,load_growth_pct,peak_theta_hs_c,mean_theta_hs_c,lol_percent_annual,lol_hours_annual,hours_above_110c,hours_above_120c,reverse_flow_hours,peak_net_load_pu,mean_f_aa,battery_lifetime_fraction,dispatch_method
36,pv75_battery5mwh_today,0.75,0.0,0.0,84.64448547363281,52.960483371474034,0.02735291531175216,49.235247561153884,0.0,0.0,672.0,0.8877131275894136,0.005620462050360033,0.0088190704550579,threshold
37,pv75_battery5mwh_today,0.75,0.0,0.0,84.28359985351562,52.87934582901744,0.026953289589372917,48.51592126087125,0.0,0.0,674.0,0.8927755494130634,0.005538347175898545,0.007640222494733477,threshold
38,pv75_battery5mwh_today,0.75,0.0,0.0,84.9036865234375,53.051039746643696,0.027222047105329522,48.99968478959314,0.0,0.0,612.0,0.8784035435126895,0.005593571323012915,0.008652841679288635,threshold
39,pv75_battery5mwh_today,0.75,0.0,0.0,84.67838287353516,53.0339424677954,0.027151749904447884,48.87314982800619,0.0,0.0,624.0,0.9151492436101283,0.005579126692694771,0.0077294048033390746,threshold
40,pv75_battery5mwh_today,0.75,0.0,0.0,84.35050201416016,53.067846126338885,0.027342383015970303,49.21628942874655,0.0,0.0,626.0,0.8855538554370939,0.0056182978799938985,0.008848280808535227,threshold
41,pv75_battery5mwh_today,0.75,0.0,0.0,84.24247741699219,52.996857457225474,0.027193216874719033,48.94779037449426,0.0,0.0,632.0,0.8910861981351116,0.005587647303024459,0.008604610252671426,threshold
42,pv75_battery5mwh_today,0.75,0.0,0.0,84.42052459716797,53.02736745376502,0.027433593748266448,49.38046874687961,0.0,0.0,651.0,0.8749456185142023,0.005637039811287626,0.007864057456849932,threshold
43,pv75_battery5mwh_today,0.75,0.0,0.0,85.22745513916016,53.06932792882819,0.02752460978195928,49.5442976075267,0.0,0.0,618.0,0.9067651311840479,0.00565574173601903,0.008035977275576927,threshold
44,pv75_battery5mwh_today,0.75,0.0,0.0,84.57520294189453,53.139597863867785,0.027585270404165828,49.653486727498496,0.0,0.0,626.0,0.9129135104822141,0.005668206247431335,0.00799044968738219,threshold
45,pv75_battery5mwh_today,0.75,0.0,0.0,85.1883773803711,53.07549058537353,0.027682861208918393,49.829150176053105,0.0,0.0,590.0,0.8781829148353376,0.005688259152517479,0.009440402269608718,threshold
46,pv75_battery5mwh_today,0.75,0.0,0.0,84.78823852539062,53.00840842992108,0.027314511302746952,49.16612034494452,0.0,0.0,649.0,0.8853529430503271,0.005612570815632936,0.00847908680804189,threshold
47,pv75_battery5mwh_today,0.75,0.0,0.0,84.44730377197266,53.020821407961904,0.02701164063185159,48.620953137332855,0.0,0.0,619.0,0.886462285487134,0.005550337116133888,0.008339588400533924,threshold
48,pv75_battery5mwh_today,0.75,0.0,0.0,84.1947250366211,53.05227438860168,0.027010438608131335,48.6187894946364,0.0,0.0,605.0,0.8838777902690979,0.005550090124958495,0.008269391916320205,threshold
49,pv75_battery5mwh_today,0.75,0.0,0.0,84.74801635742188,52.88552498935867,0.02716718155022202,48.90092679039964,0.0,0.0,663.0,0.8845680754385365,0.005582297578812744,0.008196528118699269,threshold
50,pv75_battery5mwh_today,0.75,0.0,0.0,84.91830444335938,52.970158682038274,0.027183147104157455,48.92966478748342,0.0,0.0,655.0,0.8794758176974009,0.005585578172087148,0.008119271104593836,threshold
51,pv75_battery5mwh_today,0.75,0.0,0.0,84.24584197998047,53.00247837501992,0.027122694134679375,48.820849442422876,0.0,0.0,671.0,0.8885958508587364,0.005573156329043707,0.008254045099410424,threshold
52,pv75_battery5mwh_today,0.75,0.0,0.0,84.66490173339844,53.150750973966574,0.027430354948290714,49.37463890692329,0.0,0.0,632.0,0.9035842638123369,0.0056363743044432965,0.00790510372225326,threshold
53,pv75_battery5mwh_today,0.75,0.0,0.0,85.05216217041016,53.07105504056249,0.027309951705095512,49.15791306917192,0.0,0.0,632.0,0.888172121712381,0.005611633912005928,0.008942670723989197,threshold
54,pv75_battery5mwh_today,0.75,0.0,0.0,84.55286407470703,52.977357094619535,0.026990997689280746,48.58379584070534,0.0,0.0,639.0,0.8933822421448073,0.005546095415605632,0.008354083046766441,threshold
55,pv75_battery5mwh_today,0.75,0.0,0.0,84.64196014404297,53.11721412287243,0.027286277998389504,49.11530039710111,0.0,0.0,586.0,0.8773546942694508,0.00560676945172387,0.008356487536132294,threshold
56,pv75_battery5mwh_today,0.75,0.0,0.0,84.3104248046875,53.03303691423201,0.027254161379673784,49.05749048341281,0.0,0.0,634.0,0.8946066316355501,0.005600170146508312,0.008676905249404777,threshold
57,pv75_battery5mwh_today,0.75,0.0,0.0,84.29142761230469,53.06073790189811,0.027503095184722118,49.50557133249981,0.0,0.0,663.0,0.8788522721972408,0.005651320928367559,0.008132405659980718,threshold
58,pv75_battery5mwh_today,0.75,0.0,0.0,84.87590789794922,52.92722094013256,0.027096137574386354,48.77304763389544,0.0,0.0,675.0,0.8995612655394561,0.0055676995015862376,0.008089974952755678,threshold
59,pv75_battery5mwh_today,0.75,0.0,0.0,84.52279663085938,53.07272092029117,0.027399153014131754,49.31847542543716,0.0,0.0,665.0,0.881428409433999,0.0056299629481092635,0.008060728816801884,threshold
60,pv75_battery5mwh_today,0.75,0.0,0.0,84.33776092529297,53.05193291557652,0.027223895014492693,49.003011026086845,0.0,0.0,637.0,0.8815408450594224,0.005593951030375212,0.008000977655802247,threshold
